k_value,accuracy
1,0.4
2,0.4
3,0.5
4,0.5666666666666667
5,0.48333333333333334
6,0.48333333333333334
7,0.4166666666666667
8,0.4
9,0.36666666666666664
10,0.38333333333333336
11,0.4
12,0.35
13,0.3333333333333333
14,0.4
15,0.31666666666666665
16,0.35
17,0.36666666666666664
18,0.38333333333333336
19,0.38333333333333336
20,0.38333333333333336
