k_value,accuracy
1,0.9166666666666666
2,0.9333333333333333
3,0.9166666666666666
4,0.9333333333333333
5,0.9333333333333333
6,0.9333333333333333
7,0.9166666666666666
8,0.9166666666666666
9,0.9
10,0.9
11,0.9
12,0.9
13,0.8833333333333333
14,0.8833333333333333
15,0.8833333333333333
16,0.9
17,0.9
18,0.8833333333333333
19,0.8833333333333333
20,0.8833333333333333
