Epochs,Loss,F1
1,0.17275090433523915,0.7
2,0.1370436583959322,0.865979381443299
3,0.11372464371101838,0.865979381443299
4,0.09877883110779592,0.8712871287128713
5,0.09240704060194677,0.8627450980392157
6,0.09096574961864895,0.8737864077669902
7,0.09073930209991295,0.8653846153846154
8,0.08839348282961193,0.8627450980392157
9,0.08480818602138931,0.8737864077669902
10,0.08199092867695544,0.8865979381443299
11,0.08628949794778958,0.8653846153846154
12,0.12123648151962184,0.813953488372093
13,0.4463026634482105,0.6666666666666666
14,0.16452717470913739,0.8118811881188119
15,0.16579057095469452,0.8301886792452831
16,0.15326304778723132,0.8392857142857143
17,0.14067674369722682,0.8363636363636363
18,0.1257233430644839,0.8411214953271028
19,0.11132940462397656,0.8490566037735849
20,0.09975815428207989,0.8737864077669902
21,0.09280615226252044,0.8737864077669902
22,0.10255159942735836,0.8817204301075269
23,0.4989361845238696,0.6666666666666666
24,0.2308307852762291,0.75
25,0.2832995748369054,0.6666666666666666
26,0.25502219726852243,0.6666666666666666
27,0.25085145430023864,0.0
28,0.2579130282266328,0.0
29,0.2614843677444757,0.0
30,0.2588141808793762,0.0
31,0.2538135596024252,0.0
32,0.2505854718146089,0.0
33,0.25005554194042856,0.6666666666666666
34,0.25072601252350996,0.6666666666666666
35,0.2511132257017129,0.6666666666666666
36,0.250864034121454,0.6666666666666666
37,0.2503754207795734,0.6666666666666666
38,0.2500601633919048,0.6666666666666666
39,0.2500041337875226,0.0
40,0.25006614203992084,0.0
41,0.25010438187703793,0.0
42,0.2500822703336849,0.0
43,0.25003635116215656,0.0
44,0.2500060949077434,0.0
45,0.2500003046030764,0.6666666666666666
46,0.2500060167161739,0.6666666666666666
47,0.25000975213055004,0.6666666666666666
48,0.25000780850569915,0.6666666666666666
49,0.25000351214069183,0.6666666666666666
50,0.2500006151900038,0.6666666666666666
51,0.25000002170292995,0.0
52,0.2500005466527032,0.0
53,0.25000091039640676,0.0
54,0.25000074061945804,0.0
55,0.25000033906797287,0.0
56,0.2500000619366595,0.0
57,0.2500000014752337,0.6666666666666666
58,0.2500000496043191,0.6666666666666666
59,0.2500000849433712,0.6666666666666666
60,0.25000007021479703,0.6666666666666666
61,0.25000003271341964,0.6666666666666666
62,0.25000000622136354,0.6666666666666666
63,0.2500000000938669,0.0
64,0.2500000044953201,0.0
65,0.2500000079214365,0.0
66,0.2500000066539375,0.0
67,0.25000000315427984,0.0
68,0.2500000006235689,0.0
69,0.2500000000054094,0.6666666666666666
70,0.25000000040682724,0.6666666666666666
71,0.250000000738332,0.6666666666666666
72,0.25000000063029904,0.6666666666666666
73,0.250000000303959,0.6666666666666666
74,0.25000000006237316,0.6666666666666666
75,0.25000000000026423,0.0
76,0.25000000003676554,0.0
77,0.2500000000687812,0.0
78,0.2500000000596806,0.0
79,0.25000000002927353,0.0
80,0.25000000000622696,0.0
81,0.25000000000000927,0.6666666666666666
82,0.2500000000033176,0.6666666666666666
83,0.250000000006404,0.6666666666666666
84,0.2500000000056486,0.6666666666666666
85,0.2500000000028176,0.6666666666666666
86,0.2500000000006205,0.6666666666666666
87,0.25000000000000017,0.0
88,0.250000000000299,0.0
89,0.2500000000005959,0.0
90,0.25000000000053435,0.0
91,0.25000000000027106,0.0
92,0.2500000000000617,0.0
93,0.25,0.0
94,0.25000000000002687,0.6666666666666666
95,0.2500000000000554,0.6666666666666666
96,0.2500000000000505,0.6666666666666666
97,0.25000000000002603,0.6666666666666666
98,0.25000000000000616,0.6666666666666666
99,0.25,0.6666666666666666
100,0.2500000000000024,0.0
101,0.25000000000000516,0.0
102,0.2500000000000047,0.0
103,0.2500000000000025,0.0
104,0.2500000000000006,0.0
105,0.25,0.0
106,0.2500000000000002,0.6666666666666666
107,0.2500000000000005,0.6666666666666666
108,0.25000000000000044,0.6666666666666666
109,0.25000000000000017,0.6666666666666666
110,0.25,0.6666666666666666
111,0.25000000000000006,0.6666666666666666
112,0.25,0.0
113,0.25000000000000006,0.0
114,0.25000000000000006,0.0
115,0.25,0.0
116,0.25,0.0
117,0.25,0.0
118,0.24999999999999997,0.6666666666666666
119,0.25,0.6666666666666666
120,0.24999999999999997,0.6666666666666666
121,0.24999999999999997,0.6666666666666666
122,0.25,0.6666666666666666
123,0.25,0.6666666666666666
124,0.25,0.0
125,0.25,0.0
126,0.25000000000000006,0.0
127,0.25000000000000006,0.0
128,0.25,0.0
129,0.24999999999999997,0.0
130,0.24999999999999997,0.6666666666666666
131,0.24999999999999997,0.6666666666666666
132,0.25,0.6666666666666666
133,0.25,0.6666666666666666
134,0.25,0.6666666666666666
135,0.25,0.6666666666666666
136,0.25000000000000006,0.0
137,0.25,0.0
138,0.25,0.0
139,0.25,0.0
140,0.25,0.0
141,0.24999999999999997,0.0
142,0.25,0.6666666666666666
143,0.25,0.6666666666666666
144,0.24999999999999997,0.6666666666666666
145,0.25,0.6666666666666666
146,0.25,0.6666666666666666
147,0.25000000000000006,0.6666666666666666
148,0.25,0.0
149,0.25,0.0
150,0.25000000000000006,0.0
151,0.25000000000000006,0.0
152,0.25,0.0
153,0.25,0.0
154,0.25,0.6666666666666666
155,0.24999999999999997,0.6666666666666666
156,0.25,0.6666666666666666
157,0.25,0.6666666666666666
158,0.25,0.6666666666666666
159,0.25,0.6666666666666666
160,0.25,0.0
161,0.25,0.0
162,0.25,0.0
163,0.25,0.0
164,0.25,0.0
165,0.25000000000000006,0.0
166,0.25000000000000006,0.6666666666666666
167,0.25,0.6666666666666666
168,0.24999999999999997,0.6666666666666666
169,0.25,0.6666666666666666
170,0.25,0.6666666666666666
171,0.25,0.6666666666666666
172,0.25000000000000006,0.0
173,0.25000000000000006,0.0
174,0.25,0.0
175,0.25,0.0
176,0.25,0.0
177,0.25000000000000006,0.0
178,0.25,0.6666666666666666
179,0.25,0.6666666666666666
180,0.25,0.6666666666666666
181,0.25,0.6666666666666666
182,0.25,0.6666666666666666
183,0.24999999999999997,0.6666666666666666
184,0.25000000000000006,0.0
185,0.25,0.0
186,0.24999999999999997,0.0
187,0.25,0.0
188,0.25000000000000006,0.0
189,0.25,0.0
190,0.25,0.6666666666666666
191,0.25000000000000006,0.6666666666666666
192,0.25000000000000006,0.6666666666666666
193,0.25000000000000006,0.6666666666666666
194,0.25,0.6666666666666666
195,0.25,0.6666666666666666
196,0.25,0.0
197,0.25,0.0
198,0.25,0.0
199,0.25,0.0
200,0.25,0.0
201,0.25,0.0
202,0.25,0.0
203,0.25,0.6666666666666666
204,0.25,0.6666666666666666
205,0.25,0.6666666666666666
206,0.25,0.6666666666666666
207,0.25,0.0
208,0.25,0.0
209,0.25,0.0
210,0.25,0.0
211,0.25,0.0
212,0.25,0.0
213,0.25,0.0
214,0.25,0.0
215,0.25,0.0
216,0.25,0.0
217,0.25,0.0
218,0.25,0.0
219,0.25,0.0
220,0.25,0.0
221,0.25,0.0
222,0.25,0.0
223,0.25,0.0
224,0.25,0.0
225,0.25,0.0
226,0.25,0.0
227,0.25,0.0
228,0.25,0.0
229,0.25,0.0
230,0.25,0.0
231,0.25,0.0
232,0.25,0.0
233,0.25,0.0
234,0.25,0.0
235,0.25,0.0
236,0.25,0.0
237,0.25,0.0
238,0.25,0.0
239,0.25,0.0
240,0.25,0.0
241,0.25,0.0
242,0.25,0.0
243,0.25,0.0
244,0.25,0.0
245,0.25,0.0
246,0.25,0.0
247,0.25,0.0
248,0.25,0.0
249,0.25,0.0
250,0.25,0.0
251,0.25,0.0
252,0.25,0.0
253,0.25,0.0
254,0.25,0.0
255,0.25,0.0
256,0.25,0.0
257,0.25,0.0
258,0.25,0.0
259,0.25,0.0
260,0.25,0.0
261,0.25,0.0
262,0.25,0.0
263,0.25,0.0
264,0.25,0.0
265,0.25,0.0
266,0.25,0.0
267,0.25,0.0
268,0.25,0.0
269,0.25,0.0
270,0.25,0.0
271,0.25,0.0
272,0.25,0.0
273,0.25,0.0
274,0.25,0.0
275,0.25,0.0
276,0.25,0.0
