Epochs,Loss,F1
112,7.128339806824062e-07,1.0
113,6.965576820267577e-07,1.0
114,6.811614987325152e-07,1.0
115,6.665731996664372e-07,1.0
116,6.527265702813709e-07,1.0
117,6.395611101884972e-07,1.0
118,6.270216992038343e-07,1.0
119,6.150582416166799e-07,1.0
120,6.036252990051192e-07,1.0
121,5.926817211135176e-07,1.0
122,5.821902828197498e-07,1.0
123,5.721173335038628e-07,1.0
124,5.624324634517583e-07,1.0
125,5.531081904243909e-07,1.0
126,5.441196682553653e-07,1.0
127,5.354444183200062e-07,1.0
128,5.270620839304889e-07,1.0
129,5.189542071254666e-07,1.0
130,5.111040269095565e-07,1.0
131,5.034962977202702e-07,1.0
132,4.96117126734552e-07,1.0
133,4.889538285429694e-07,1.0
134,4.819947956994251e-07,1.0
135,4.75229383678961e-07,1.0
136,4.686478088332735e-07,1.0
137,4.622410580110009e-07,1.0
138,4.5600080860026517e-07,1.0
139,4.4991935784864114e-07,1.0
140,4.439895604145669e-07,1.0
141,4.382047732019519e-07,1.0
142,4.3255880662451227e-07,1.0
143,4.2704588153455317e-07,1.0
144,4.2166059113491684e-07,1.0
145,4.163978672678105e-07,1.0
146,4.11252950544967e-07,1.0
147,4.0622136384560344e-07,1.0
148,4.0129888876533897e-07,1.0
149,3.964815446497562e-07,1.0
150,3.9176556989117314e-07,1.0
151,3.871474052061888e-07,1.0
152,3.826236786482313e-07,1.0
153,3.781911921384689e-07,1.0
154,3.738469093273263e-07,1.0
155,3.695879446217746e-07,1.0
156,3.654115532352891e-07,1.0
157,3.613151221358307e-07,1.0
158,3.5729616178297984e-07,1.0
159,3.5335229856057773e-07,1.0
160,3.494812678228471e-07,1.0
161,3.456809074832768e-07,1.0
162,3.419491520856139e-07,1.0
163,3.382840273036043e-07,1.0
164,3.3468364482448664e-07,1.0
165,3.3114619757675836e-07,1.0
166,3.2766995526873763e-07,1.0
167,3.242532602088848e-07,1.0
168,3.2089452338265635e-07,1.0
169,3.1759222076495003e-07,1.0
170,3.143448898488211e-07,1.0
171,3.1115112637512255e-07,1.0
172,3.080095812484355e-07,1.0
173,3.0491895762738326e-07,1.0
174,3.018780081784597e-07,1.0
175,2.9888553248362663e-07,1.0
176,2.9594037459311425e-07,1.0
177,2.9304142071573776e-07,1.0
178,2.901875970392598e-07,1.0
179,2.87377867674552e-07,1.0
180,2.8461123271705937e-07,1.0
181,2.8188672641990274e-07,1.0
182,2.792034154731555e-07,1.0
183,2.765603973837059e-07,1.0
184,2.7395679895115016e-07,1.0
185,2.713917748342173e-07,1.0
186,2.6886450620355507e-07,1.0
187,2.663741994760353e-07,1.0
188,2.6392008512608857e-07,1.0
189,2.615014165700111e-07,1.0
190,2.5911746911894294e-07,1.0
191,2.5676753899656667e-07,1.0
192,2.54450942417519e-07,1.0
193,2.521670147231051e-07,1.0
194,2.499151095704043e-07,1.0
195,2.4769459817145897e-07,1.0
196,2.45504868579373e-07,1.0
197,2.4334532501800067e-07,1.0
198,2.4121538725231357e-07,1.0
199,2.3911448999677456e-07,1.0
200,2.3704208235865643e-07,1.0
201,2.3499762731425287e-07,1.0
202,2.3298060121531172e-07,1.0
203,2.3099049332335313e-07,1.0
204,2.2902680537019907e-07,1.0
205,2.2708905114229098e-07,1.0
206,2.2517675608730064e-07,1.0
207,2.2328945694124463e-07,1.0
208,2.2142670137437447e-07,1.0
209,2.195880476547247e-07,1.0
210,2.1777306432768478e-07,1.0
211,2.159813299105173e-07,1.0
212,2.1421243260057316e-07,1.0
213,2.124659699963213e-07,1.0
214,2.1074154883021121e-07,1.0
215,2.09038784712304e-07,1.0
216,2.0735730188415226e-07,1.0
217,2.0569673298217973e-07,1.0
218,2.0405671880955655e-07,1.0
219,2.0243690811664187e-07,1.0
220,2.0083695738877808e-07,1.0
221,1.9925653064142384e-07,1.0
222,1.9769529922195341e-07,1.0
223,1.9615294161788724e-07,1.0
224,1.9462914327102466e-07,1.0
225,1.9312359639739654e-07,1.0
226,1.916359998124915e-07,1.0
227,1.9016605876170916e-07,1.0
228,1.8871348475573927e-07,1.0
229,1.8727799541047002e-07,1.0
230,1.8585931429175764e-07,1.0
231,1.8445717076418143e-07,1.0
232,1.8307129984418616e-07,1.0
233,1.8170144205719956e-07,1.0
234,1.8034734329874902e-07,1.0
235,1.7900875469920835e-07,1.0
236,1.7768543249237533e-07,1.0
237,1.7637713788752254e-07,1.0
238,1.7508363694505598e-07,1.0
239,1.7380470045531826e-07,1.0
240,1.7254010382095324e-07,1.0
241,1.7128962694232986e-07,1.0
242,1.7005305410607717e-07,1.0
243,1.6883017387679893e-07,1.0
244,1.6762077899162576e-07,1.0
245,1.6642466625775174e-07,1.0
246,1.6524163645277868e-07,1.0
247,1.6407149422784475e-07,1.0
248,1.629140480133561e-07,1.0
249,1.6176910992754197e-07,1.0
250,1.6063649568726806e-07,1.0
251,1.5951602452167062e-07,1.0
252,1.5840751908793155e-07,1.0
253,1.573108053896568e-07,1.0
254,1.5622571269733975e-07,1.0
255,1.5515207347119039e-07,1.0
256,1.5408972328617072e-07,1.0
257,1.5303850075897324e-07,1.0
258,1.5199824747730402e-07,1.0
259,1.5096880793089413e-07,1.0
260,1.4995002944461738e-07,1.0
261,1.4894176211351398e-07,1.0
262,1.4794385873946472e-07,1.0
263,1.4695617476981846e-07,1.0
264,1.4597856823762507e-07,1.0
265,1.450108997035919e-07,1.0
266,1.4405303219958307e-07,1.0
267,1.4310483117375407e-07,1.0
268,1.4216616443716214e-07,1.0
269,1.4123690211184284e-07,1.0
270,1.4031691658030038e-07,1.0
271,1.3940608243639964e-07,1.0
272,1.3850427643752312e-07,1.0
273,1.3761137745813044e-07,1.0
274,1.3672726644442147e-07,1.0
275,1.358518263702927e-07,1.0
276,1.349849421944793e-07,1.0
277,1.3412650081871609e-07,1.0
278,1.3327639104714807e-07,1.0
279,1.3243450354665056e-07,1.0
280,1.3160073080822755e-07,1.0
281,1.3077496710949734e-07,1.0
282,1.2995710847792675e-07,1.0
283,1.2914705265523103e-07,1.0
284,1.2834469906248278e-07,1.0
285,1.275499487662175e-07,1.0
286,1.2676270444527132e-07,1.0
287,1.2598287035860236e-07,1.0
288,1.2521035231370164e-07,1.0
289,1.2444505763594103e-07,1.0
290,1.2368689513854355e-07,1.0
291,1.2293577509338248e-07,1.0
292,1.221916092024074e-07,1.0
293,1.2145431056976765e-07,1.0
294,1.2072379367458554e-07,1.0
295,1.199999743444152e-07,1.0
296,1.1928276972927123e-07,1.0
297,1.1857209827629385e-07,1.0
298,1.1786787970494235e-07,1.0
299,1.1717003498285452e-07,1.0
