Epochs,Loss,F1
91,0.008734868097654573,0.9900990099009901
92,0.008373139562849038,0.9900990099009901
93,0.007981204896395994,0.9900990099009901
94,0.007652722517325343,0.9900990099009901
95,0.007309383886491729,0.9900990099009901
96,0.006988018186577755,1.0
97,0.006721772903550724,1.0
98,0.006430635744979504,1.0
99,0.006170179538814111,1.0
100,0.005966736347376421,1.0
101,0.005722383355215902,1.0
102,0.005486426130988424,1.0
103,0.005298848918727217,1.0
104,0.005106684351473153,1.0
105,0.0049085822314704755,1.0
106,0.004723207196285349,1.0
107,0.004554502723957172,1.0
108,0.004410132033456831,1.0
109,0.004278734515121318,1.0
110,0.004127384299360528,1.0
111,0.003985987702892744,1.0
112,0.003859354550197611,1.0
113,0.003739786085667028,1.0
114,0.0036295326780555865,1.0
115,0.0035261146135566663,1.0
116,0.0034268247013141684,1.0
117,0.0033300975690215735,1.0
118,0.0032371365951369717,1.0
119,0.0031484619728429832,1.0
120,0.0030639934958474357,1.0
121,0.0029796834618199745,1.0
122,0.0028977260993384908,1.0
123,0.0028240251582656046,1.0
124,0.002748687426294715,1.0
125,0.002676205530393893,1.0
126,0.002608228571212181,1.0
127,0.0025456036823942748,1.0
128,0.0024818842154046387,1.0
129,0.0024209608124969874,1.0
130,0.00236646230623171,1.0
131,0.002314840669683084,1.0
132,0.0022691588592288333,1.0
133,0.002218650874390556,1.0
134,0.0021669350250315225,1.0
135,0.002118546818290484,1.0
136,0.0020742445839717146,1.0
137,0.0020293108213633154,1.0
138,0.0019839571903556234,1.0
139,0.0019394768631859813,1.0
140,0.0019006514821213402,1.0
141,0.001860037740751942,1.0
142,0.0018198709546668756,1.0
143,0.0017831779045839752,1.0
144,0.0017510574143915956,1.0
145,0.001714487215136896,1.0
146,0.0016801466492857874,1.0
147,0.001648826955123851,1.0
148,0.0016184465709434468,1.0
149,0.0015874426522763808,1.0
150,0.0015590787309001253,1.0
151,0.0015293709260700995,1.0
152,0.0015000663808056019,1.0
153,0.0014719545071665556,1.0
154,0.001448252729091075,1.0
155,0.0014215519227717072,1.0
156,0.0013957551615463217,1.0
157,0.0013714912657655338,1.0
158,0.0013476756646398356,1.0
159,0.0013258787074160675,1.0
160,0.0013006172224494733,1.0
161,0.0012769798894321472,1.0
162,0.00125514536997563,1.0
163,0.0012352607200177975,1.0
164,0.0012143154570363162,1.0
165,0.0011953288055365655,1.0
166,0.0011746386409023292,1.0
167,0.0011560193236256722,1.0
168,0.0011361892102772536,1.0
169,0.0011159967573197728,1.0
170,0.0010990862952555622,1.0
171,0.001082696992858899,1.0
172,0.0010677735387928705,1.0
173,0.0010493258336152606,1.0
174,0.0010317403234187368,1.0
175,0.001015785043220123,1.0
176,0.0010013004705336185,1.0
177,0.0009871411184952112,1.0
178,0.0009710554905233712,1.0
179,0.0009548562529686868,1.0
180,0.0009419692774325566,1.0
181,0.0009264072276345895,1.0
182,0.0009125027704028536,1.0
183,0.0008992490620772109,1.0
184,0.0008858124372553919,1.0
185,0.0008726925123889024,1.0
186,0.0008597385551124072,1.0
187,0.0008474910773887821,1.0
188,0.0008351455202260607,1.0
189,0.0008238479784115403,1.0
190,0.0008119062125075604,1.0
