Epochs,Loss,F1
1,0.3240361915449014,0.0
2,0.31998129789968355,0.0
3,0.31506194376709945,0.0
4,0.3094000156757904,0.0
5,0.3031602721659273,0.0
6,0.2966395320034413,0.0
7,0.28989270164772335,0.0
8,0.28309772345488277,0.0
9,0.27649486252562505,0.0
10,0.2700578789498311,0.0
11,0.26385417482410906,0.0
12,0.25791127424643023,0.0
13,0.2524330955859027,0.0
14,0.24738644998016,0.0
15,0.24272069949387262,0.0
16,0.23841864062350243,0.0
17,0.2344100133654453,0.0
18,0.23063004324827488,0.0
19,0.22697877192014002,0.0
20,0.22342557097895838,0.0
21,0.2199609322553054,0.0
22,0.21660179599978943,0.0
23,0.21333296826046663,0.0
24,0.21008279353260767,0.0
25,0.20685636133759364,0.0
26,0.20367360756000102,0.0
27,0.20058981557823405,0.0
28,0.19756907047326794,0.24561403508771928
29,0.19458164281845813,0.3050847457627119
30,0.1916729139386255,0.4126984126984127
31,0.18880825433404624,0.8409090909090909
32,0.1859841194276245,0.8791208791208791
33,0.18319042840381403,0.8723404255319149
34,0.18043113701011174,0.8723404255319149
35,0.17773347909704618,0.8631578947368421
36,0.17506577577249086,0.865979381443299
37,0.17245154905415785,0.865979381443299
38,0.16988148369828424,0.865979381443299
39,0.16736633962867983,0.865979381443299
40,0.16488849361244906,0.865979381443299
41,0.16244176174595992,0.8571428571428571
42,0.16003642423949163,0.8571428571428571
43,0.15769321021930618,0.8571428571428571
44,0.15540832247977238,0.8571428571428571
45,0.15313667111504112,0.8571428571428571
46,0.150889549656589,0.8571428571428571
47,0.14866625882660997,0.8571428571428571
48,0.14648466556534961,0.8571428571428571
49,0.1443451671422933,0.8571428571428571
50,0.14224680365838246,0.8571428571428571
51,0.1401706821800461,0.8571428571428571
52,0.1381238171779573,0.8484848484848485
53,0.13610793074644914,0.8484848484848485
54,0.1341179106054926,0.86
55,0.13216897145166492,0.86
56,0.1302703963505412,0.86
57,0.12838127152487502,0.86
58,0.12649743402435804,0.86
59,0.12464972850591183,0.86
60,0.12283771007295786,0.8712871287128713
61,0.12107776854353158,0.8712871287128713
62,0.11936182451064897,0.8712871287128713
63,0.11768163595783265,0.8712871287128713
64,0.1160478522538223,0.8712871287128713
65,0.1144421837934491,0.8712871287128713
66,0.11288531069186879,0.8712871287128713
67,0.11137402677911801,0.8712871287128713
68,0.10991558495905887,0.8712871287128713
69,0.10852551629076759,0.8712871287128713
70,0.10718380083433869,0.8712871287128713
71,0.10589068107037,0.8712871287128713
72,0.10465291916563418,0.8712871287128713
73,0.10349468792990615,0.8712871287128713
74,0.102390920376682,0.8712871287128713
75,0.10134059594750731,0.8712871287128713
76,0.10034925014121679,0.8712871287128713
77,0.09941730920882548,0.8712871287128713
78,0.09854483950492607,0.8712871287128713
79,0.09771556647916879,0.8712871287128713
80,0.09691662563293738,0.8712871287128713
81,0.09615141075270377,0.8712871287128713
82,0.09543287250593133,0.8712871287128713
83,0.09475274587110163,0.8712871287128713
84,0.09410747901471797,0.8712871287128713
85,0.09349037201332208,0.8712871287128713
86,0.09290539752551467,0.8712871287128713
87,0.0923498039491625,0.8712871287128713
88,0.09182350005867615,0.8712871287128713
89,0.09132284664458976,0.8712871287128713
90,0.09084295998370857,0.8712871287128713
91,0.09038328541849439,0.8712871287128713
92,0.08994178234286902,0.8712871287128713
93,0.08952043679737445,0.8712871287128713
94,0.08911710378287292,0.8712871287128713
95,0.08873293570381095,0.8712871287128713
96,0.08836634344124342,0.8712871287128713
97,0.08801270576223837,0.8712871287128713
98,0.08767193169959114,0.8712871287128713
99,0.08734277751282164,0.8712871287128713
100,0.08702532227770562,0.8712871287128713
101,0.08672461423069047,0.8712871287128713
102,0.08643959887195642,0.8712871287128713
103,0.08616992874497308,0.8712871287128713
104,0.08591157185129125,0.8712871287128713
105,0.08566349827660882,0.8712871287128713
106,0.08542267544190364,0.8712871287128713
107,0.08519070578998726,0.8712871287128713
108,0.08496943368983516,0.8712871287128713
109,0.08475574206820143,0.8712871287128713
110,0.08455081059713572,0.8712871287128713
111,0.08435191518466736,0.8712871287128713
112,0.08415830052337389,0.8712871287128713
113,0.08396985852649394,0.8712871287128713
114,0.08378642874890943,0.8712871287128713
115,0.08361039561781153,0.8712871287128713
116,0.08344281468100764,0.8712871287128713
117,0.08328564524120814,0.8712871287128713
118,0.08313291907948189,0.8712871287128713
119,0.08298297058267803,0.8712871287128713
120,0.0828343985321178,0.8712871287128713
121,0.0826901823157633,0.8712871287128713
122,0.08255128606639381,0.8712871287128713
123,0.08241532128819046,0.8712871287128713
124,0.08228310997438686,0.8712871287128713
125,0.08215351009452888,0.8910891089108911
126,0.08202631468016872,0.8910891089108911
127,0.08190105834022336,0.8910891089108911
128,0.08177663072174585,0.8910891089108911
129,0.08165174744645697,0.8910891089108911
130,0.08152738649682761,0.8910891089108911
131,0.08140340904836077,0.8910891089108911
132,0.08127949695226394,0.8910891089108911
133,0.08115561434150917,0.8910891089108911
134,0.0810316921031056,0.8910891089108911
135,0.08090752747884924,0.8910891089108911
136,0.08078201718828719,0.8910891089108911
137,0.0806552750988036,0.8910891089108911
138,0.08052819025673813,0.9
139,0.08039903797965148,0.9
140,0.08028581784650443,0.9
141,0.08017304925617784,0.9
142,0.08006004661144582,0.9
143,0.0799459975423733,0.9
144,0.07983180570103345,0.9
145,0.07971691944728074,0.9
146,0.07960129015640531,0.9
147,0.07948522679772427,0.9
148,0.07936926153781768,0.9
149,0.07925338693469079,0.9
150,0.07913600174503074,0.9
151,0.07901885804531796,0.9
152,0.07891904048047363,0.9
153,0.07881887749344087,0.9
154,0.07871820122382349,0.9
155,0.07862375978627123,0.9
156,0.07853758952631247,0.9
157,0.07845190584163025,0.9
158,0.0783665332544235,0.9
159,0.0782813138732348,0.9
160,0.07819615680231347,0.9
161,0.07811084703043171,0.9
162,0.07802442020300748,0.9
163,0.07793740090986062,0.9
164,0.0778497627122891,0.9
165,0.07776815048556734,0.9
166,0.0776857871304068,0.9
167,0.07760269047265309,0.9
168,0.07751875093436339,0.9
169,0.07743399924514675,0.9
170,0.07734837781537858,0.9
171,0.07726095583991568,0.9
172,0.07717243122751798,0.9
173,0.07708283557463413,0.9
