Epochs,Loss,F1
257,4.908426252356634e-07,1.0
258,4.87569896181362e-07,1.0
259,4.843280405124214e-07,1.0
260,4.811166426300798e-07,1.0
261,4.779352941346066e-07,1.0
262,4.747835936711608e-07,1.0
263,4.7166114677987616e-07,1.0
264,4.6856756574968464e-07,1.0
265,4.655024694758695e-07,1.0
266,4.6246548332124414e-07,1.0
267,4.5945623898086026e-07,1.0
268,4.5647437435006617e-07,1.0
269,4.535195333959206e-07,1.0
270,4.505913660317904e-07,1.0
271,4.4768952799503304e-07,1.0
272,4.448136807278034e-07,1.0
273,4.4196349126061995e-07,1.0
274,4.3913863209898047e-07,1.0
275,4.3633878111258627e-07,1.0
276,4.335636214273768e-07,1.0
277,4.308128413200976e-07,1.0
278,4.2808613411544156e-07,1.0
279,4.2538319808565125e-07,1.0
280,4.2270373635257153e-07,1.0
281,4.2004745679196235e-07,1.0
282,4.174140719401206e-07,1.0
283,4.14803298902687e-07,1.0
284,4.1221485926564044e-07,1.0
285,4.096484790083351e-07,1.0
286,4.0710388841858733e-07,1.0
287,4.0458082200975846e-07,1.0
288,4.0207901843969305e-07,1.0
289,3.9959822043162476e-07,1.0
290,3.971381746967608e-07,1.0
291,3.9469863185882515e-07,1.0
292,3.9227934638013015e-07,1.0
293,3.8988007648946535e-07,1.0
294,3.875005841115179e-07,1.0
295,3.851406347980262e-07,1.0
296,3.827999976602376e-07,1.0
297,3.8047844530315664e-07,1.0
298,3.781757537610591e-07,1.0
299,3.7589170243450667e-07,1.0
